area,title,community,position,tax,total_price,unit_price,hourseType,hourseSize,direction,fitment
南山区,花园社区 东向客厅出阳台 业主诚心出售,西海湾花园,后海,房本满五年,686,92603,2室2厅,74.08,东,精装
南山区,南山书城旁海典居、一房改二户型，满五年唯一红本,海典居,南山中心,房本满五年,390,66553,1室2厅,58.6,西,简装
南山区,万科物业，东向采光好，居家装修,荟芳园,南山中心,,720,59811,3室2厅,120.38,东北,精装
南山区,栖游家园高楼层新小区地铁口精装修复式三房双阳台,栖游家园,蛇口,,766,86740,3室1厅,88.31,东,精装
南山区,房子满五年唯一，东南朝向，业主自己住保养好。,金色阳光雅居,蛇口,,559,87632,2室1厅,63.79,东南,其他
南山区,户型方正，看名商高尔夫景观，安静舒适,中海深圳湾畔花园,白石洲,房本满五年,850,85514,3室2厅,99.4,北,其他
南山区,桃园南山双地铁口物业 客厅出阳台电梯房,仓前锦福苑,南头,,690,59928,3室1厅,115.14,北 东北,其他
南山区,2004年花园社区9号线地铁站交通方便,新街口花园,南山中心,房本满五年,450,77909,2室1厅,57.76,东,简装
南山区,深南花园 2室1厅 680万,深南花园,科技园,房本满五年,680,84295,2室1厅,80.67,南,简装
南山区,光彩新世纪家园 西南向光线好 地铁口 精装修,光彩新世纪家园,南山中心,,585,85030,2室1厅,68.8,西南,其他
南山区,深华园南山区 2室1厅 355万,深华园南山区,南山中心,房本满五年,355,70802,2室1厅,50.14,南,精装
南山区,西海明珠经典单间 看荔香公园 可成1-1-1-1,西海明珠花园,南山中心,,360,93144,1室0厅,38.65,西北,精装
南山区,桃苑公寓 1室1厅 205万,桃苑公寓,南头,房本满五年,205,58841,1室1厅,34.84,东南,其他
南山区,本房精装修 朝东南看花园 一梯两户,椰风海岸,前海,,835,78908,3室1厅,105.82,东南,精装
南山区,天马综合楼 2+1户型 装修保养好 近前海自贸区 大南山,天马综合楼,南山中心,,439,64578,3室2厅,67.98,南,精装
南山区,满五不唯一，业主诚心卖房，小区停车位充足,栖游家园,蛇口,房本满五年,310,99583,1室1厅,31.13,东南,精装
南山区,百富大厦 正规一房一厅 满五唯一 近地铁,百富大厦南山区,南山中心,房本满五年,340,91546,1室1厅,37.14,东,其他
南山区,苏豪名厦 大两房 地铁口物业 南向 采光通风好,苏豪名厦,南头,,359,49179,2室1厅,73,东南,其他
南山区,看遍深圳终回华侨城，大三房宜居，绿化好，配套齐全,中旅广场,华侨城,房本满五年,650,69482,3室1厅,93.55,南,其他
南山区,康乐大厦大两房，朝东安静，满五年无个税，双地铁,康乐大厦,南山中心,房本满五年,510,66528,2室2厅,76.66,东北 东,其他
南山区,桃园南山双地铁刚需 采光充足，楼层高，业主诚心卖,时代骄子大厦,南山中心,房本满五年,270,76164,1室1厅,35.45,西,其他
南山区,视野无遮挡，此房可以看海景；精装修,山语海,前海,,1000,113624,3室2厅,88.01,南,其他
南山区,此房满五年，中间楼层，交通便利。,仓前锦福苑,南头,房本满五年,570,71825,2室2厅,79.36,东南,其他
南山区,前海时代小两房 精装修 方正实用,前海时代广场,前海,,715,144855,2室1厅,49.36,东,精装
南山区,满五年红本在手唯一住房，高拓展面积，目前已做四房。,四海公寓,蛇口,房本满五年,598,97205,4室2厅,61.52,东,简装
南山区,带车库小区 朝南阳光两房  装修保养不错,龙辉花园,西丽,,530,64904,3室2厅,81.66,东南 南,其他
南山区,东方美地苑 必看好房 中间楼层 标准一房一厅格局,东方美地苑,南头,,308,87080,1室1厅,35.37,东北,其他
南山区,采光充足，落地玻璃床，正规三房,缤纷年华,南头,房本满五年,890,116599,3室1厅,76.33,西北,其他
南山区,海伴雅居 2室1厅 495万,海伴雅居,蛇口,,495,80554,2室1厅,61.45,东南,其他
南山区,前海金岸，标准单间，交通便利。,前海金岸,南头,,280,101157,1室1厅,27.68,南,精装
南山区,惠中名苑 花园小区 满五唯一 红本房 税少,惠中名苑,南山中心,房本满五年,530,80304,2室1厅,66,南,其他
南山区,西海明珠花园，满五唯一税费少，,西海明珠花园,南山中心,房本满五年,668,104229,2室1厅,64.09,西北,精装
南山区,荔苑小区 南北通透三房 格局方正 不临街,荔苑小区,南头,房本满五年,620,77125,3室2厅,80.39,南 北,精装
南山区,东南向，户型通透，格局方正，装修好，可直接入住,海尚国际,蛇口,,650,79269,2室1厅,82,东南,精装
南山区,精装修两房，东南向看花园，客厅出阳台,诺德假日花园,前海,,745,112064,2室1厅,66.48,东南,其他
南山区,1号线大新 星海名城五期 刚需两房 安静舒适使用率高,星海名城五期,前海,,480,99482,2室1厅,48.25,北 南,精装
南山区,科技园旁边一房，住宅，交通方便,艺华花园,南头,,296,69713,2室1厅,42.46,南,简装
南山区,科技园旁 精致两房 全屋家具 满五唯一  业主赎楼,鸿洲新都,南头,房本满五年,498,79388,2室2厅,62.73,南,其他
南山区,南油地铁商圈小两房 视野无遮挡 可看深圳湾,雅仕荔景苑,后海,,473,98563,2室1厅,47.99,东,其他
南山区,友邻公寓住宅小区优质实用小户型,友邻公寓,南山中心,,373,121420,1室1厅,30.72,东,其他
南山区,2013年小区   精装两房  满五年  高楼层   端头位,阳光里雅居,南山中心,房本满五年,520,115556,2室1厅,45,北,精装
南山区,前海实用型居家三房业主诚意出售,汉京确悦,前海,,820,106040,3室1厅,77.33,东北,其他
南山区,青春家园 正规三房 客厅出阳台 学府,青春家园,南山中心,房本满五年,810,96694,3室1厅,83.77,南,其他
南山区,南山地铁口 精装经典复式一房一厅 业主诚心出售,好来居,南山中心,,380,99974,1室1厅,38.01,西,精装
南山区,红本在手一居室，房本满五年且业主名下唯一一套住宅,四海公寓,蛇口,房本满五年,350,84054,1室1厅,41.64,东南,精装
南山区,双地铁口物业  花园小区 南北通透大两房 满两年 自住,华联花园,南山中心,,550,76432,2室2厅,71.96,南 北,简装
南山区,实用率高，精装修，户型方正，小区带写字楼,豪方天际花园,南头,,750,99076,3室2厅,75.7,西北,精装
南山区,蛇口统建楼 满5年 南北通 近地铁和海上世界 单价很低,蛇口统建楼,南头,房本满五年,520,51318,6室0厅,101.33,南,简装
南山区,金竹园南座中楼层 大三房蛇口自贸区成熟商圈,金竹园南座,蛇口,,790,69463,3室2厅,113.73,南 北,精装
南山区,后海花园标准大四房 看房有钥匙，业主诚信出售,后海花园,后海,房本满五年,630,50020,4室2厅,125.95,东 东南,简装
南山区,紧凑型三房，高楼层卧室出阳台，主卧带落地窗,豪方天际花园,南头,,830,108782,3室2厅,76.3,东南,其他
南山区,前海自贸区，精装一房业主诚售！,瑞景华庭,前海,,273,90100,1室0厅,30.3,南,精装
南山区,广博星海华庭 方正大两房 满五年唯一 红本在手,广博星海华庭,蛇口,房本满五年,690,98727,2室2厅,69.89,西,精装
南山区,鼎太风华五期  三房一卫 安静小区,鼎太风华五期,前海,房本满五年,850,114633,3室2厅,74.15,北,精装
南山区,山海韵 3室1厅 1000万,山海韵,蛇口,,1000,82995,3室1厅,120.49,南,简装
南山区,南山地铁口花园社区 业主诚意出售,万象新园,南山中心,房本满五年,650,65014,3室2厅,99.98,西北,精装
南山区,首地容御 波区房源 方正两房 户型好,首地容御,华侨城,房本满五年,830,94062,2室1厅,88.24,南,简装
南山区,南向看小区，安静不吵闹，3+1房，车位充足,滨海之窗,后海,房本满五年,1780,128977,3室2厅,138.01,南,精装
南山区,南山 蛇口 老街新寓 东角头 海上世界，海鲜一步到胃,老街新寓,蛇口,房本满五年,235,69017,1室0厅,34.05,东南 南,简装
南山区,招商海琴苑少量放卖户型。满五年唯一。税费少,招商海琴苑,蛇口,房本满五年,760,77814,3室1厅,97.67,南,简装
南山区,满五年税费少， 安静舒适、房型正、业主诚心出售,花园城一期,蛇口,房本满五年,690,87520,2室2厅,78.84,东南,简装
南山区,2012年，招商雍景湾，高楼层正朝南两房，双阳台,雍景湾,蛇口,房本满五年,1068,128582,2室2厅,83.06,南,精装
南山区,前海自贸区 星海名城三期正规大两房 中间楼层 朝向好,星海名城三期,前海,,590,79763,2室2厅,73.97,南,简装
南山区,此房真实在售  配套齐全 交通便利.,龙联花园,西丽,房本满五年,575,61041,3室1厅,94.2,南 北,简装
南山区,港湾生活小区   总价低大两房  小南山脚下 诚心出售,港湾生活小区,前海,,390,62400,2室1厅,62.5,南,精装
南山区,一手业主04年买的 满五年不唯一 高层,漾日湾畔,后海,房本满五年,1781,96989,4室2厅,183.63,东,简装
南山区,一步万象，尽享城市繁华，购物交通教育医疗齐全,朗景园,科技园,,605,132444,1室1厅,45.68,北,简装
南山区,【笋】地铁口实用大三室 楼层佳采光好,南光花园,南山中心,房本满五年,600,67477,3室2厅,88.92,东南,简装
南山区,月亮湾花园 3室2厅 550万,月亮湾花园,前海,房本满五年,550,53053,3室2厅,103.67,南,简装
南山区,西丽 桃源村 小户型   刚需盘,高发公寓,华侨城,房本满五年,130,58559,1室0厅,22.2,北,其他
南山区,南头成熟片区  闹中取静  生活便利  五口之家的好选择,兰丽花园,南头,房本满五年,558,52791,3室2厅,105.7,南,精装
南山区,桂园 满五年红本在手 层高3.3米 格局好 户型方正,桂园,蛇口,房本满五年,620,75786,3室1厅,81.81,南,其他
南山区,房子正规三房，只有少量欠款，户型方正中间楼层,爱榕园,蛇口,,700,85314,3室2厅,82.05,南,精装
南山区,东南向两房 高层看海景 满两年 装修保养好 业主诚售,南海玫瑰花园三期,蛇口,房本满五年,960,111408,2室2厅,86.17,东南,精装
南山区,科技园三十六区南外 没有用过93.11平三房诚售,科技园三十六区,科技园,房本满五年,988,106112,3室2厅,93.11,南,简装
南山区,时代骄子大厦正规3房93.01平米590万,时代骄子大厦,南山中心,房本满五年,590,63435,4室1厅,93.01,西南,简装
南山区,香格名苑，南山脚下氧吧，双拼户型业主诚心出售,香格名苑,前海,,695,81202,5室2厅,85.59,东南,简装
南山区,7号线、5号线双地铁口 东南朝向 中高楼层三房,南国丽城,大学城,,820,69234,3室2厅,118.44,南,其他
南山区,前海新德家园 楼层好，大阳台，适合住家，配套成熟,新德家园,前海,房本满五年,590,76733,2室1厅,76.89,北,精装
南山区,安静看花园二房  交通便利  车位充足  配套完善,海印长城,南山中心,房本满五年,740,99077,2室1厅,74.69,北,简装
南山区,南山二外 可用 高楼层 红本在手 近海岸城,南粤明珠海洋之心,后海,房本满五年,1289,107975,3室2厅,119.38,东北,简装
南山区,地铁口 香瑞园 精装大2房 南向,佳兆业香瑞园,西丽,房本满五年,680,86022,2室1厅,79.05,东,精装
南山区,新德家园  两房出售   满五年 无欠款,新德家园,前海,房本满五年,445,117384,2室1厅,37.91,北,简装
南山区,后海朝南一房，泳池带花园，满五唯一红本在手，,新一代国际公寓,后海,房本满五年,350,78073,1室0厅,44.83,东,精装
南山区,地铁9号线荔林站次新房业主诚心出售,中熙君南山,南山中心,,950,106146,3室1厅,89.5,东南,精装
南山区,南外科华部，总价优质一房，共高品质别墅小区,城市山谷三期,科技园,房本满五年,650,147728,1室0厅,44,西,精装
南山区,深大地铁口 满2 标准大三房 诚心售,汇景豪苑,科技园,,880,77133,3室1厅,114.09,南,简装
南山区,留仙洞方正四房，采光通风好，配套齐全看房方便,天悦湾花园,大学城,房本满五年,955,107509,4室2厅,88.83,南,简装
南山区,南山桃园双地铁口大一居室，生活交通配套成熟。,中兴之家,南头,房本满五年,280,73685,1室1厅,38,南,简装
南山区,首付75万，前海自贸区 小清新装修风格，满2年,瑞景华庭,前海,房本满五年,280,92410,1室0厅,30.3,东南,简装
南山区,满五年、红本在手，原始户型，居家装修，拎包入住,澳城花园一期,蛇口,房本满五年,1860,131915,4室2厅,141,南,精装
南山区,满五，标准一房配套齐，布局合理,城市山谷三期,科技园,房本满五年,650,147862,1室1厅,43.96,西,简装
南山区,西丽南国丽城2房，业主诚心出售,南国丽城,大学城,房本满五年,585,75000,2室1厅,78,南,简装
南山区,桃源村三期 3室1厅 588万,桃源村三期,西丽,,588,71377,3室1厅,82.38,东南,简装
南山区,大新地铁口 正规三房 满五唯一,前海金岸,南头,房本满五年,640,74229,3室2厅,86.22,东北,精装
南山区,学子荔园 看花园小户型 安静舒适 近留仙洞总部基地,学子荔园,大学城,,210,73892,1室0厅,28.42,北,简装
南山区,2015年入伙，朝南向，动静区分离，户型方正的三房。,大冲城市花园,科技园,,1428,142686,3室1厅,100.08,南,精装
南山区,双地铁口物业 红本在手 业主诚心出售,苏豪名厦,南头,房本满五年,490,44971,3室2厅,108.96,东南,精装
南山区,四季丽晶大一房一厅楼层高视野好,四季丽晶,南头,房本满五年,416,94076,1室1厅,44.22,北,精装
南山区,南油站实用优质两房，满五年唯一。,新街口花园,南山中心,房本满五年,470,79272,2室1厅,59.29,东南,其他
南山区,前海自贸区正规三房 东南朝向  户型方正 大阳台,阳光花地苑,前海,房本满五年,700,93671,3室1厅,74.73,东南,精装
南山区,大冲城市花园 2室1厅 1215万,大冲城市花园,科技园,,1215,150577,2室1厅,80.69,南,其他
南山区,米兰第2季小户型一房一厅，地铁口物业,米兰第2季,蛇口,,310,75740,1室1厅,40.93,东南,精装
